"municipality_code","legal_amazon","state","year","primary_vegetation","deforestation","mean_deforestation","sum_deforestation","median_deforestation","sd_deforestation","normalized_deforestation","percentual_deforestation","municipality","area","deforestation_pressure","ips_amazon","water_and_sanitation","environment_quality","adaquate_sewage_percent_population","adaquate_water_supply_percent_population","elementary_education_quality_ideb_0_to_10_scale","habitation_with_adequate_walls_percent","infant_mortality_until_5_years_deaths_1_000_live_births","malnutrition_percent_population","index_water_services_percent_population","violence_against_indigenous_people_scale_from_1_to_5","ppcdam","period","deforestation_pressure_cat","ppcdam_status"
1200609,1,"AC",2019,1877039.79686147,9721.59186816407,3970.09545599957,138953.340959985,3532.87833765257,1977.96761198928,2.90778088443021,0.517921457201878,"Tarauacá",20513.6372354554,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014-2021","Moderate","Not PPCDAm"
1200609,1,"AC",2020,1868838.46536758,7977.26628233031,3970.09545599957,138953.340959985,3532.87833765257,1977.96761198928,2.0259031553609,0.426856918356573,"Tarauacá",20513.6372354554,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014-2021","Moderate","Not PPCDAm"
1200609,1,"AC",2021,1858546.81842302,10433.3621819947,3970.09545599957,138953.340959985,3532.87833765257,1977.96761198928,3.26763021134348,0.561372039626498,"Tarauacá",20513.6372354554,1,48.3025355908883,33.8414864021333,79.3517592060965,9.83796296296296,40.469862868077,4.85,86.3293292229191,26.246719160105,7.8100903283,35.27,3,0,"2014-2021","Moderate","Not PPCDAm"
1300144,1,"AM",2006,5283089.19312605,10772.7336381042,9520.11887938788,333204.160778576,7433.23545086059,9519.26360128415,0.131587359188936,0.203909743793856,"Apuí",55104.9738775777,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Moderate","Not PPCDAm"
1300144,1,"AM",2007,5273831.86603535,8818.85450018919,9520.11887938788,333204.160778576,7433.23545086059,9519.26360128415,-0.0736679231263313,0.167219106035302,"Apuí",55104.9738775777,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Moderate","Not PPCDAm"
1300144,1,"AM",2008,5265493.5653978,8170.00726232303,9520.11887938788,333204.160778576,7433.23545086059,9519.26360128415,-0.14182941807418,0.155161280910345,"Apuí",55104.9738775777,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Moderate","Not PPCDAm"
1300144,1,"AM",2009,5257893.84384333,7751.31327102661,9520.11887938788,333204.160778576,7433.23545086059,9519.26360128415,-0.185813281620088,0.147422399562192,"Apuí",55104.9738775777,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Moderate","Not PPCDAm"
1300144,1,"AM",2010,5251927.36647828,6251.95056427617,9520.11887938788,333204.160778576,7433.23545086059,9519.26360128415,-0.343321547968356,0.119041070601638,"Apuí",55104.9738775777,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Moderate","Not PPCDAm"
1300144,1,"AM",2011,5246617.1923392,5324.20199008176,9520.11887938788,333204.160778576,7433.23545086059,9519.26360128415,-0.440781668105092,0.101478758500922,"Apuí",55104.9738775777,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Moderate","Not PPCDAm"
1300144,1,"AM",2012,5239310.85181949,7433.23545086059,9520.11887938788,333204.160778576,7433.23545086059,9519.26360128415,-0.219227402027796,0.141874297232797,"Apuí",55104.9738775777,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Moderate","Not PPCDAm"
1300144,1,"AM",2013,5231865.47563098,7536.22054348754,9520.11887938788,333204.160778576,7433.23545086059,9519.26360128415,-0.208408803348266,0.144044616181165,"Apuí",55104.9738775777,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Moderate","Not PPCDAm"
1300144,1,"AM",2014,5223129.7557794,8879.08776787107,9520.11887938788,333204.160778576,7433.23545086059,9519.26360128415,-0.067340409759252,0.169995542577634,"Apuí",55104.9738775777,1,54.2212331124095,12.1184099072825,79.7885397718983,11.6498740554156,11.440677966102,4.95,77.316384180791,17.9372197309417,4.5199501247,13.1,1,0,"2014-2021","Moderate","Not PPCDAm"
1300144,1,"AM",2015,5211215.54195597,11822.5510300902,9520.11887938788,333204.160778576,7433.23545086059,9519.26360128415,0.241870826057565,0.226867434956504,"Apuí",55104.9738775777,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014-2021","Moderate","Not PPCDAm"
1300144,1,"AM",2016,5193830.42849229,17569.9161419067,9520.11887938788,333204.160778576,7433.23545086059,9519.26360128415,0.845632351375679,0.338284362260303,"Apuí",55104.9738775777,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014-2021","Moderate","Not PPCDAm"
1300144,1,"AM",2017,5175853.14720732,18029.6338986815,9520.11887938788,333204.160778576,7433.23545086059,9519.26360128415,0.89392576734042,0.348341295355522,"Apuí",55104.9738775777,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2014-2021","Moderate","PPCDAm"
1300144,1,"AM",2018,5159092.87663595,16542.9731777771,9520.11887938788,333204.160778576,7433.23545086059,9519.26360128415,0.737751846418227,0.32065662653013,"Apuí",55104.9738775777,1,49.7320273114439,18.3249799579818,69.1164100821477,4.19669351420093,18.050541516245,4.9,65.3429602888087,8.58369098712446,4.4674601948,24.114,1,1,"2014-2021","Moderate","PPCDAm"
1300144,1,"AM",2019,5127744.41996097,31222.7969600704,9520.11887938788,333204.160778576,7433.23545086059,9519.26360128415,2.27986943000033,0.608899243077097,"Apuí",55104.9738775777,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2014-2021","Moderate","PPCDAm"
1300144,1,"AM",2020,5098883.33292357,28848.5136702817,9520.11887938788,333204.160778576,7433.23545086059,9519.26360128415,2.03045063152641,0.565781010991296,"Apuí",55104.9738775777,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2014-2021","Moderate","PPCDAm"
1300144,1,"AM",2021,5053087.20082095,45808.7044357972,9520.11887938788,333204.160778576,7433.23545086059,9519.26360128415,3.81212109217293,0.906548860434368,"Apuí",55104.9738775777,1,47.9206259102845,19.0819997377576,66.5439087092101,3.53159851301115,18.930041152263,4.95,60.525482747705,25.1046025104603,4.870259481,25.1229,3,1,"2014-2021","Moderate","PPCDAm"
1300706,1,"AM",2006,2027301.91337727,8834.56793831785,7541.36480152938,263947.768053528,5953.62903871462,4677.74126313505,0.276458885612191,0.435779588625772,"Boca do Acre",22341.3604754104,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Moderate","Not PPCDAm"
1300706,1,"AM",2007,2021838.8938816,5889.5404089966,7541.36480152938,263947.768053528,5953.62903871462,4677.74126313505,-0.353124360586314,0.291296226757694,"Boca do Acre",22341.3604754104,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Moderate","Not PPCDAm"
1300706,1,"AM",2008,2016082.89289693,5827.85144396362,7541.36480152938,263947.768053528,5953.62903871462,4677.74126313505,-0.366312128263662,0.289068046978441,"Boca do Acre",22341.3604754104,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Moderate","Not PPCDAm"
1300706,1,"AM",2009,2009826.95994462,5953.62903871462,7541.36480152938,263947.768053528,5953.62903871462,4677.74126313505,-0.339423596454038,0.296225951654996,"Boca do Acre",22341.3604754104,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Moderate","Not PPCDAm"
1300706,1,"AM",2010,2002490.00727268,7311.00731382447,7541.36480152938,263947.768053528,5953.62903871462,4677.74126313505,-0.0492454530395552,0.365095820067627,"Boca do Acre",22341.3604754104,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Moderate","Not PPCDAm"
1300706,1,"AM",2011,1997985.02786756,4888.75817540894,7541.36480152938,263947.768053528,5953.62903871462,4677.74126313505,-0.567069976064183,0.244684424919174,"Boca do Acre",22341.3604754104,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2006-2013","Moderate","PPCDAm"
1300706,1,"AM",2012,1992455.87811793,5163.12830533447,7541.36480152938,263947.768053528,5953.62903871462,4677.74126313505,-0.508415571194076,0.259133884069321,"Boca do Acre",22341.3604754104,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2006-2013","Moderate","PPCDAm"
1300706,1,"AM",2013,1986641.7238306,5835.49884940795,7541.36480152938,263947.768053528,5953.62903871462,4677.74126313505,-0.364677278233671,0.293736851461877,"Boca do Acre",22341.3604754104,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2006-2013","Moderate","PPCDAm"
1300706,1,"AM",2014,1978400.82893255,8176.07041311644,7541.36480152938,263947.768053528,5953.62903871462,4677.74126313505,0.135686344302352,0.413266628963548,"Boca do Acre",22341.3604754104,1,55.4532353229578,50.6798506726137,73.2109207397509,19.5543314972459,60.245972631214,4.75,88.0997748137883,12.2615803814714,6.1946902655,54.3932,1,1,"2014-2021","Moderate","PPCDAm"
1300706,1,"AM",2015,1969052.90408149,9293.99368814082,7541.36480152938,263947.768053528,5953.62903871462,4677.74126313505,0.374674183119915,0.472003249322354,"Boca do Acre",22341.3604754104,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2014-2021","Moderate","PPCDAm"
1300706,1,"AM",2016,1960428.15289385,9041.30000373537,7541.36480152938,263947.768053528,5953.62903871462,4677.74126313505,0.320653733892227,0.461190071688637,"Boca do Acre",22341.3604754104,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2014-2021","Moderate","PPCDAm"
1300706,1,"AM",2017,1950227.20057519,10008.4450711426,7541.36480152938,263947.768053528,5953.62903871462,4677.74126313505,0.527408450111613,0.513193799583491,"Boca do Acre",22341.3604754104,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2014-2021","Moderate","PPCDAm"
1300706,1,"AM",2018,1941438.09962395,8730.91279843141,7541.36480152938,263947.768053528,5953.62903871462,4677.74126313505,0.254299656604947,0.449713683898682,"Boca do Acre",22341.3604754104,1,55.4339926328179,49.5908869506394,70.5636100092864,16.100679184978,57.731718677224,5.35,90.8942710759199,15.5642023346304,3.4215328467,53.3097,1,1,"2014-2021","Moderate","PPCDAm"
1300706,1,"AM",2019,1921963.61446459,19451.4654634094,7541.36480152938,263947.768053528,5953.62903871462,4677.74126313505,2.54612215424199,1.01206210757679,"Boca do Acre",22341.3604754104,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2014-2021","Moderate","PPCDAm"
1300706,1,"AM",2020,1903947.55030825,17873.0335951599,7541.36480152938,263947.768053528,5953.62903871462,4677.74126313505,2.20868752939666,0.938735607095177,"Boca do Acre",22341.3604754104,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2014-2021","Moderate","PPCDAm"
1300706,1,"AM",2021,1880467.48635493,23345.1216353882,7541.36480152938,263947.768053528,5953.62903871462,4677.74126313505,3.37850170517279,1.24145308572392,"Boca do Acre",22341.3604754104,1,57.3757512785157,44.4475189569196,68.7240948055083,16.8277680140598,56.803720019579,5.35,93.2697014194812,5.51724137931034,4.3765979847,40.65,1,1,"2014-2021","Moderate","PPCDAm"
1300904,1,"AM",2006,3275206.43949974,7549.5974422791,3355.63608666626,117447.263033319,2650.984663562,2688.86294426865,1.55975274401855,0.230507529272941,"Canutama",34142.0843242967,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Moderate","Not PPCDAm"
1300904,1,"AM",2007,3270523.28174236,5588.55245391234,3355.63608666626,117447.263033319,2650.984663562,2688.86294426865,0.830431455052617,0.170876400272407,"Canutama",34142.0843242967,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Moderate","Not PPCDAm"
1300904,1,"AM",2008,3266735.1692918,3176.55719370117,3355.63608666626,117447.263033319,2650.984663562,2688.86294426865,-0.0666002309068223,0.0972395076148712,"Canutama",34142.0843242967,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Moderate","Not PPCDAm"
1300904,1,"AM",2009,3264601.29583827,2149.00800813599,3355.63608666626,117447.263033319,2650.984663562,2688.86294426865,-0.448750309532221,0.0658275793394908,"Canutama",34142.0843242967,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Moderate","Not PPCDAm"
1300904,1,"AM",2010,3262513.54850148,2422.4412415039,3355.63608666626,117447.263033319,2650.984663562,2688.86294426865,-0.347059282865823,0.0742507641881382,"Canutama",34142.0843242967,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Moderate","Not PPCDAm"
1300904,1,"AM",2011,3258213.43611912,4573.14370692139,3355.63608666626,117447.263033319,2650.984663562,2688.86294426865,0.452796459131644,0.140357401274746,"Canutama",34142.0843242967,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Moderate","Not PPCDAm"
1300904,1,"AM",2012,3255283.2055031,2921.8873665039,3355.63608666626,117447.263033319,2650.984663562,2688.86294426865,-0.161313063980038,0.0897583153921726,"Canutama",34142.0843242967,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Moderate","Not PPCDAm"
1300904,1,"AM",2013,3252727.6566154,2650.984663562,3355.63608666626,117447.263033319,2650.984663562,2688.86294426865,-0.262062975208993,0.0815003573437952,"Canutama",34142.0843242967,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Moderate","Not PPCDAm"
1300904,1,"AM",2014,3249366.34912834,2360.7071557312,3355.63608666626,117447.263033319,2650.984663562,2688.86294426865,-0.37001846191371,0.0726513080423966,"Canutama",34142.0843242967,1,57.2301755744416,58.8384742715991,86.5973909820947,7.91032148900169,79.60769800148,3,93.7823834196891,17.3160173160173,3.7758252197,59.15,1,0,"2014-2021","Moderate","Not PPCDAm"
1300904,1,"AM",2015,3246260.24389594,2862.24563687133,3355.63608666626,117447.263033319,2650.984663562,2688.86294426865,-0.183494086541895,0.0881705538628124,"Canutama",34142.0843242967,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014-2021","Moderate","Not PPCDAm"
1300904,1,"AM",2016,3243296.73178798,3436.4595746399,3355.63608666626,117447.263033319,2650.984663562,2688.86294426865,0.0300586120039749,0.105955756097144,"Canutama",34142.0843242967,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014-2021","Moderate","Not PPCDAm"
1300904,1,"AM",2017,3239383.50773251,4138.09212124025,3355.63608666626,117447.263033319,2650.984663562,2688.86294426865,0.290998853713168,0.127743199018038,"Canutama",34142.0843242967,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014-2021","Moderate","Not PPCDAm"
1300904,1,"AM",2018,3235104.36075953,4587.71387608643,3355.63608666626,117447.263033319,2650.984663562,2688.86294426865,0.458215169369773,0.141810382741697,"Canutama",34142.0843242967,1,53.0409412756632,59.415145971327,84.0415096027656,3.65235035508962,78.701764881843,3.9,93.688303918636,41.8848167539267,4.2914979757,59.085,1,0,"2014-2021","Moderate","Not PPCDAm"
1300904,1,"AM",2019,3226650.06842447,8375.94835765388,3355.63608666626,117447.263033319,2650.984663562,2688.86294426865,1.86707629769248,0.259586511708217,"Canutama",34142.0843242967,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014-2021","Moderate","Not PPCDAm"
1300904,1,"AM",2020,3219901.84616542,6647.31778826292,3355.63608666626,117447.263033319,2650.984663562,2688.86294426865,1.22419095722708,0.206444733592709,"Canutama",34142.0843242967,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014-2021","Moderate","Not PPCDAm"
1300904,1,"AM",2021,3205913.8251616,13967.7266674988,3355.63608666626,117447.263033319,2650.984663562,2688.86294426865,3.94668333819405,0.435686279458702,"Canutama",34142.0843242967,1,54.6367520945778,63.5616734784038,82.0223423765647,3.62134688691233,78.774247961766,3.7,94.2086027551307,62.5,4.3107319264,68.67,1,0,"2014-2021","Moderate","Not PPCDAm"
1301704,1,"AM",2006,3184859.48706444,1284.38031240234,3189.30785007097,111625.774752484,1905.72096244507,4137.5019567322,-0.460405229432963,0.0403276916177608,"Humaitá",33621.7443660066,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Moderate","Not PPCDAm"
1301704,1,"AM",2007,3181215.3403859,1923.17713944702,3189.30785007097,111625.774752484,1905.72096244507,4137.5019567322,-0.30601332008165,0.06045416401185,"Humaitá",33621.7443660066,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Moderate","Not PPCDAm"
1301704,1,"AM",2008,3179087.27932527,1288.11081010132,3189.30785007097,111625.774752484,1905.72096244507,4137.5019567322,-0.459503598995568,0.0405182587618262,"Humaitá",33621.7443660066,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Moderate","Not PPCDAm"
1301704,1,"AM",2009,3178428.87290447,923.595384008789,3189.30785007097,111625.774752484,1905.72096244507,4137.5019567322,-0.547603962428488,0.0290582366615868,"Humaitá",33621.7443660066,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Moderate","Not PPCDAm"
1301704,1,"AM",2010,3178361.27315773,747.662089703369,3189.30785007097,111625.774752484,1905.72096244507,4137.5019567322,-0.590125584447097,0.0235235086715161,"Humaitá",33621.7443660066,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Moderate","Not PPCDAm"
1301704,1,"AM",2011,3176924.27549658,1905.72096244507,3189.30785007097,111625.774752484,1905.72096244507,4137.5019567322,-0.310232333675964,0.059986351489199,"Humaitá",33621.7443660066,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Moderate","Not PPCDAm"
1301704,1,"AM",2012,3175121.76540522,1276.69039656983,3189.30785007097,111625.774752484,1905.72096244507,4137.5019567322,-0.462263818483297,0.0402091790771649,"Humaitá",33621.7443660066,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Moderate","Not PPCDAm"
1301704,1,"AM",2013,3173292.85466339,2010.59954735718,3189.30785007097,111625.774752484,1905.72096244507,4137.5019567322,-0.284884047195649,0.0633600376467761,"Humaitá",33621.7443660066,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Moderate","Not PPCDAm"
1301704,1,"AM",2014,3169137.15554767,1741.20311502685,3189.30785007097,111625.774752484,1905.72096244507,4137.5019567322,-0.349994936603686,0.0549424978965908,"Humaitá",33621.7443660066,1,57.569089809955,60.0520844580839,84.5028459248468,23.5504927684628,70.353334727159,4.3,91.2189002717959,12.3711340206186,6.2332669733,65.44,2,0,"2014-2021","Moderate","Not PPCDAm"
1301704,1,"AM",2015,3165497.22805139,2527.51225598754,3189.30785007097,111625.774752484,1905.72096244507,4137.5019567322,-0.159950521112528,0.0798456632212383,"Humaitá",33621.7443660066,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014-2021","Moderate","Not PPCDAm"
1301704,1,"AM",2016,3160539.43531537,5960.12626915893,3189.30785007097,111625.774752484,1905.72096244507,4137.5019567322,0.669683893340406,0.188579398901385,"Humaitá",33621.7443660066,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014-2021","Moderate","Not PPCDAm"
1301704,1,"AM",2017,3157056.32481001,5752.42169005124,3189.30785007097,111625.774752484,1905.72096244507,4137.5019567322,0.619483414578158,0.182208395993613,"Humaitá",33621.7443660066,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014-2021","Moderate","Not PPCDAm"
1301704,1,"AM",2018,3152588.12208988,4540.12694386597,3189.30785007097,111625.774752484,1905.72096244507,4137.5019567322,0.326481801802428,0.144012689512269,"Humaitá",33621.7443660066,1,54.369452541569,64.1583094894462,82.7285781485276,49.4956213280124,71.301828716277,4.3,91.06463878327,15.984015984016,5.1461403947,61.7136,2,0,"2014-2021","Moderate","Not PPCDAm"
1301704,1,"AM",2019,3139414.95070927,10726.9044281067,3189.30785007097,111625.774752484,1905.72096244507,4137.5019567322,1.82177474641943,0.341684823335736,"Humaitá",33621.7443660066,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014-2021","Moderate","Not PPCDAm"
1301704,1,"AM",2020,3126714.06949168,12342.6342219543,3189.30785007097,111625.774752484,1905.72096244507,4137.5019567322,2.21228327324168,0.394747775064732,"Humaitá",33621.7443660066,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014-2021","Moderate","Not PPCDAm"
1301704,1,"AM",2021,3105556.64491245,21921.5142604978,3189.30785007097,111625.774752484,1905.72096244507,4137.5019567322,4.52741934778963,0.705880354699369,"Humaitá",33621.7443660066,1,54.5289676619169,66.1154702413878,76.6701993669299,58.3136412459721,72.448800980221,4.2,91.2305268685454,12.2699386503067,4.8449948043,61.7717,2,1,"2014-2021","Moderate","PPCDAm"
1302009,1,"AM",2006,404115.454456927,88.2436861755371,249.429833273054,8730.04416455688,208.886016223145,164.267234867114,-0.981243442905154,0.0218362562486317,"Itapiranga",4263.62225802004,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Very High","Not PPCDAm"
1302009,1,"AM",2007,403086.182977133,158.338398919678,249.429833273054,8730.04416455688,208.886016223145,164.267234867114,-0.554531976063669,0.0392815247970583,"Itapiranga",4263.62225802004,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Very High","Not PPCDAm"
1302009,1,"AM",2008,402528.125804837,129.670022033691,249.429833273054,8730.04416455688,208.886016223145,164.267234867114,-0.729054770637878,0.032213903506599,"Itapiranga",4263.62225802004,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Very High","Not PPCDAm"
1302009,1,"AM",2009,402244.115946813,171.375724163818,249.429833273054,8730.04416455688,208.886016223145,164.267234867114,-0.475165416720979,0.0426049051731757,"Itapiranga",4263.62225802004,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Very High","Not PPCDAm"
1302009,1,"AM",2010,402409.185074204,142.44786439209,249.429833273054,8730.04416455688,208.886016223145,164.267234867114,-0.651267850021997,0.0353987606833135,"Itapiranga",4263.62225802004,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Very High","Not PPCDAm"
1302009,1,"AM",2011,403303.968726584,93.9511695068359,249.429833273054,8730.04416455688,208.886016223145,164.267234867114,-0.946498331770143,0.0232953744054349,"Itapiranga",4263.62225802004,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Very High","Not PPCDAm"
1302009,1,"AM",2012,402234.547000277,121.00673503418,249.429833273054,8730.04416455688,208.886016223145,164.267234867114,-0.781793754200363,0.0300836255703557,"Itapiranga",4263.62225802004,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Very High","Not PPCDAm"
1302009,1,"AM",2013,401485.222369265,317.645900195312,249.429833273054,8730.04416455688,208.886016223145,164.267234867114,0.415274944984871,0.0791177065797848,"Itapiranga",4263.62225802004,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Very High","Not PPCDAm"
1302009,1,"AM",2014,401587.80125995,61.1771537719727,249.429833273054,8730.04416455688,208.886016223145,164.267234867114,-1.14601478288333,0.0152338177554284,"Itapiranga",4263.62225802004,3,54.9463155729285,63.9010831614851,80.3468471062401,41.5704387990762,72.822822822823,4.45,95.0450450450451,5.43478260869565,4.0512465374,64.2461,5,0,"2014-2021","Very High","Not PPCDAm"
1302009,1,"AM",2015,401356.020459108,283.26815616455,249.429833273054,8730.04416455688,208.886016223145,164.267234867114,0.205995571294973,0.0705777767679981,"Itapiranga",4263.62225802004,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014-2021","Very High","Not PPCDAm"
1302009,1,"AM",2016,401849.801553278,284.45571470337,249.429833273054,8730.04416455688,208.886016223145,164.267234867114,0.213225001678822,0.0707865758808035,"Itapiranga",4263.62225802004,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014-2021","Very High","Not PPCDAm"
1302009,1,"AM",2017,401512.152944092,167.628834320068,249.429833273054,8730.04416455688,208.886016223145,164.267234867114,-0.497975138007036,0.041749379960464,"Itapiranga",4263.62225802004,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014-2021","Very High","Not PPCDAm"
1302009,1,"AM",2018,401114.29109192,74.7512043457031,249.429833273054,8730.04416455688,208.886016223145,164.267234867114,-1.06338083226797,0.0186358865804093,"Itapiranga",4263.62225802004,3,52.7915988103531,63.3374025457521,80.4158694282896,32.1216126900198,73.273079406069,5,86.7010974822466,18.1818181818182,3.9286605138,64.1322,5,0,"2014-2021","Very High","Not PPCDAm"
1302009,1,"AM",2019,400991.121227279,134.857342352295,249.429833273054,8730.04416455688,208.886016223145,164.267234867114,-0.697476225331505,0.0336310045817346,"Itapiranga",4263.62225802004,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014-2021","Very High","Not PPCDAm"
1302009,1,"AM",2020,400708.110783874,139.49458079834,249.429833273054,8730.04416455688,208.886016223145,164.267234867114,-0.669246381140141,0.0348120182856937,"Itapiranga",4263.62225802004,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014-2021","Very High","Not PPCDAm"
1302009,1,"AM",2021,400021.542539639,215.132282446289,249.429833273054,8730.04416455688,208.886016223145,164.267234867114,-0.208791186230842,0.0537801742077355,"Itapiranga",4263.62225802004,3,55.3757443086144,74.0145461275772,80.7850076664476,34.375,74.360236220473,5,86.2204724409449,28.9017341040462,4.70718538,88.57,5,0,"2014-2021","Very High","Not PPCDAm"
1302405,1,"AM",2006,6519088.20400167,32134.8665328856,16652.0245000166,582820.85750058,9920.12659442767,14948.1897388455,1.03576702619944,0.492934986109867,"Lábrea",69448.639833978,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Moderate","Not PPCDAm"
1302405,1,"AM",2007,6507076.46456806,13247.4144250305,16652.0245000166,582820.85750058,9920.12659442767,14948.1897388455,-0.22776069440292,0.203584735743687,"Lábrea",69448.639833978,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2006-2013","Moderate","Not PPCDAm"
1302405,1,"AM",2008,6498558.6181039,7879.72647118531,16652.0245000166,582820.85750058,9920.12659442767,14948.1897388455,-0.586846847818296,0.121253449176156,"Lábrea",69448.639833978,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2006-2013","Moderate","PPCDAm"
1302405,1,"AM",2009,6490603.44068215,7097.71452102054,16652.0245000166,582820.85750058,9920.12659442767,14948.1897388455,-0.639161674150248,0.109353692393732,"Lábrea",69448.639833978,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2006-2013","Moderate","PPCDAm"
